shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
S590066,40.502872,-74.251359,810004
S590066,40.502962,-74.251389,810005
S590066,40.502962,-74.251389,820001
S590066,40.503232,-74.251479,820002
S590066,40.505562,-74.252289,820003
S590066,40.505632,-74.252319,820004
S590066,40.505702,-74.252339,820005
S590066,40.505912,-74.252318,820006
S590066,40.506892,-74.252169,820007
S590066,40.507042,-74.252149,820008
S590066,40.507312,-74.252109,820009
S590066,40.507484,-74.252109,820010
S590066,40.507484,-74.252109,830001
S590066,40.507572,-74.252109,830002
S590066,40.507572,-74.251919,830003
S590066,40.507592,-74.251829,830004
S590066,40.507782,-74.251169,830005
S590066,40.508042,-74.250339,830006
S590066,40.508162,-74.249929,830007
S590066,40.508162,-74.249929,840001
S590066,40.508292,-74.249489,840002
S590066,40.508412,-74.249069,840003
S590066,40.508562,-74.248519,840004
S590066,40.508712,-74.248049,840005
S590066,40.508802,-74.247739,840006
S590066,40.508922,-74.247359,840007
S590066,40.509062,-74.246899,840008
S590066,40.508982,-74.246879,840009
S590066,40.508951,-74.246868,840010
S610221,40.642935,-74.074072,10001
S610221,40.642921,-74.074113,10002
S610221,40.643048,-74.074192,10003
S610221,40.643153,-74.074257,10004
S610221,40.643264,-74.074327,10005
S610221,40.643399,-74.074410,10006
S610221,40.643332,-74.074579,10007
S610221,40.643172,-74.074819,10008
S610221,40.643012,-74.074989,10009
S610221,40.642882,-74.075129,10010
S610221,40.642552,-74.075379,10011
S610221,40.642402,-74.075259,10012
S610221,40.642292,-74.075169,10013
S610221,40.642212,-74.075159,10014
S610221,40.642122,-74.075249,10015
S610221,40.641962,-74.075399,10016
S610221,40.641832,-74.075519,10017
S610221,40.641822,-74.075528,10018
S610221,40.641822,-74.075528,20001
S610221,40.641712,-74.075629,20002
S610221,40.641542,-74.075749,20003
S610221,40.641442,-74.075789,20004
S610221,40.641342,-74.075809,20005
S610221,40.641222,-74.075829,20006
S610221,40.641042,-74.075819,20007
S610221,40.640952,-74.075809,20008
S610221,40.640762,-74.075759,20009
S610221,40.640692,-74.075739,20010
S610221,40.640402,-74.075649,20011
S610221,40.639822,-74.075499,20012
S610221,40.639742,-74.075489,20013
S610221,40.639652,-74.075509,20014
S610221,40.638922,-74.075699,20015
S610221,40.638751,-74.075741,20016
S610221,40.638751,-74.075741,30001
S610221,40.638682,-74.075759,30002
S610221,40.638492,-74.075829,30003
S610221,40.638252,-74.075899,30004
S610221,40.637922,-74.075959,30005
S610221,40.637752,-74.075999,30006
S610221,40.637752,-74.076158,30007
S610221,40.637752,-74.076158,40001
S610221,40.637752,-74.076469,40002
S610221,40.637752,-74.076649,40003
S610221,40.637772,-74.076979,40004
S610221,40.637792,-74.077039,40005
S610221,40.638028,-74.077710,40006
S610221,40.638028,-74.077710,50001
S610221,40.638052,-74.077779,50002
S610221,40.638112,-74.077939,50003
S610221,40.638212,-74.078199,50004
S610221,40.638232,-74.078269,50005
S610221,40.638262,-74.078379,50006
S610221,40.638282,-74.078529,50007
S610221,40.638292,-74.078619,50008
S610221,40.638282,-74.078789,50009
S610221,40.638222,-74.078979,50010
S610221,40.638142,-74.079159,50011
S610221,40.637862,-74.079619,50012
S610221,40.637462,-74.080329,50013
S610221,40.637331,-74.080569,50014
S610221,40.637331,-74.080569,60001
S610221,40.637272,-74.080679,60002
S610221,40.637152,-74.080879,60003
S610221,40.636992,-74.081159,60004
S610221,40.636742,-74.081589,60005
S610221,40.636642,-74.081769,60006
S610221,40.636582,-74.081869,60007
S610221,40.636532,-74.081959,60008
S610221,40.636242,-74.082549,60009
S610221,40.636012,-74.083019,60010
S610221,40.635772,-74.083653,60011
S610221,40.635772,-74.083653,70001
S610221,40.635732,-74.083759,70002
S610221,40.635602,-74.084069,70003
S610221,40.635492,-74.084299,70004
S610221,40.635272,-74.084619,70005
S610221,40.635062,-74.084829,70006
S610221,40.634502,-74.085289,70007
S610221,40.633962,-74.085749,70008
S610221,40.633749,-74.085922,70009
S610221,40.633749,-74.085922,80001
S610221,40.632242,-74.087149,80002
S610221,40.631942,-74.087399,80003
S610221,40.631755,-74.087548,80004
S610221,40.631755,-74.087548,90001
S610221,40.631642,-74.087639,90002
S610221,40.631072,-74.088069,90003
S610221,40.630792,-74.088329,90004
S610221,40.630692,-74.088419,90005
S610221,40.630502,-74.088639,90006
S610221,40.630402,-74.088759,90007
S610221,40.630342,-74.088849,90008
S610221,40.630112,-74.089129,90009
S610221,40.630052,-74.089219,90010
S610221,40.629982,-74.089299,90011
S610221,40.629862,-74.089389,90012
S610221,40.629845,-74.089400,90013
S610221,40.629845,-74.089400,100001
S610221,40.629192,-74.089809,100002
S610221,40.628402,-74.090319,100003
S610221,40.628222,-74.090439,100004
S610221,40.628042,-74.090559,100005
S610221,40.627822,-74.090709,100006
S610221,40.627292,-74.091069,100007
S610221,40.627212,-74.091119,100008
S610221,40.627122,-74.091179,100009
S610221,40.626532,-74.091589,100010
S610221,40.626282,-74.091779,100011
S610221,40.626263,-74.091793,100012
S610221,40.626263,-74.091793,110001
S610221,40.626162,-74.091869,110002
S610221,40.626112,-74.091909,110003
S610221,40.625992,-74.091999,110004
S610221,40.625962,-74.092019,110005
S610221,40.625832,-74.092149,110006
S610221,40.625442,-74.092619,110007
S610221,40.624912,-74.093269,110008
S610221,40.624332,-74.093969,110009
S610221,40.624152,-74.094179,110010
S610221,40.624002,-74.094356,110011
S610221,40.624002,-74.094356,120001
S610221,40.623772,-74.094629,120002
S610221,40.623532,-74.094929,120003
S610221,40.623172,-74.095359,120004
S610221,40.622482,-74.096209,120005
S610221,40.622482,-74.096209,130001
S610221,40.622312,-74.096419,130002
S610221,40.621822,-74.097019,130003
S610221,40.621622,-74.097279,130004
S610221,40.621442,-74.097489,130005
S610221,40.621272,-74.097699,130006
S610221,40.621172,-74.097829,130007
S610221,40.620846,-74.098218,130008
S610221,40.620846,-74.098218,140001
S610221,40.620662,-74.098439,140002
S610221,40.620432,-74.098719,140003
S610221,40.619822,-74.099459,140004
S610221,40.619642,-74.099689,140005
S610221,40.619426,-74.099950,140006
S610221,40.619426,-74.099950,150001
S610221,40.619312,-74.100089,150002
S610221,40.619202,-74.100219,150003
S610221,40.618682,-74.100729,150004
S610221,40.618032,-74.101359,150005
S610221,40.617775,-74.101602,150006
S610221,40.617775,-74.101602,160001
S610221,40.617452,-74.101909,160002
S610221,40.617362,-74.101999,160003
S610221,40.617012,-74.102349,160004
S610221,40.616922,-74.102459,160005
S610221,40.616832,-74.102599,160006
S610221,40.616732,-74.102779,160007
S610221,40.616632,-74.103009,160008
S610221,40.616542,-74.103199,160009
S610221,40.616442,-74.103439,160010
S610221,40.616402,-74.103529,160011
S610221,40.616072,-74.104279,160012
S610221,40.616002,-74.104459,160013
S610221,40.615993,-74.104479,160014
S610221,40.615993,-74.104479,170001
S610221,40.615952,-74.104569,170002
S610221,40.615902,-74.104699,170003
S610221,40.615742,-74.105059,170004
S610221,40.615732,-74.105089,170005
S610221,40.615612,-74.105359,170006
S610221,40.615472,-74.105669,170007
S610221,40.615322,-74.105999,170008
S610221,40.615242,-74.106219,170009
S610221,40.615202,-74.106389,170010
S610221,40.615182,-74.106449,170011
S610221,40.615162,-74.106529,170012
S610221,40.615042,-74.107039,170013
S610221,40.615032,-74.107099,170014
S610221,40.614947,-74.107476,170015
S610221,40.614947,-74.107476,180001
S610221,40.614842,-74.107949,180002
S610221,40.614667,-74.108744,180003
S610221,40.614667,-74.108744,190001
S610221,40.614642,-74.108859,190002
S610221,40.614542,-74.109359,190003
S610221,40.614123,-74.111350,190004
S610221,40.614123,-74.111350,200001
S610221,40.614102,-74.111449,200002
S610221,40.613962,-74.112109,200003
S610221,40.613882,-74.112519,200004
S610221,40.613842,-74.112849,200005
S610221,40.613802,-74.113159,200006
S610221,40.613782,-74.113369,200007
S610221,40.613766,-74.113631,200008
S610221,40.613766,-74.113631,210001
S610221,40.613762,-74.113709,210002
S610221,40.613732,-74.114148,210003
S610221,40.613652,-74.115129,210004
S610221,40.613592,-74.115869,210005
S610221,40.613542,-74.116469,210006
S610221,40.613512,-74.116829,210007
S610221,40.613502,-74.117059,210008
S610221,40.613484,-74.117321,210009
S610221,40.613484,-74.117321,220001
S610221,40.613462,-74.117649,220002
S610221,40.613422,-74.118289,220003
S610221,40.613332,-74.119189,220004
S610221,40.613312,-74.119448,220005
S610221,40.613244,-74.120298,220006
S610221,40.613244,-74.120298,230001
S610221,40.613232,-74.120449,230002
S610221,40.613222,-74.120659,230003
S610221,40.613162,-74.121409,230004
S610221,40.613142,-74.121839,230005
S610221,40.613062,-74.122569,230006
S610221,40.613037,-74.123008,230007
S610221,40.613037,-74.123008,240001
S610221,40.613022,-74.123279,240002
S610221,40.612982,-74.124069,240003
S610221,40.612952,-74.124629,240004
S610221,40.612942,-74.124779,240005
S610221,40.612920,-74.125029,240006
S610221,40.612920,-74.125029,250001
S610221,40.612852,-74.125829,250002
S610221,40.612762,-74.126869,250003
S610221,40.612742,-74.127109,250004
S610221,40.612713,-74.127392,250005
S610221,40.612713,-74.127392,260001
S610221,40.612672,-74.127799,260002
S610221,40.612632,-74.128369,260003
S610221,40.612562,-74.129159,260004
S610221,40.612522,-74.130219,260005
S610221,40.612552,-74.130379,260006
S610221,40.612555,-74.130415,260007
S610221,40.612555,-74.130415,270001
S610221,40.612582,-74.130709,270002
S610221,40.612572,-74.130859,270003
S610221,40.612562,-74.130969,270004
S610221,40.612522,-74.131299,270005
S610221,40.612462,-74.131749,270006
S610221,40.612432,-74.132029,270007
S610221,40.612422,-74.132309,270008
S610221,40.612342,-74.132339,270009
S610221,40.612182,-74.132339,270010
S610221,40.612055,-74.132337,270011
S610221,40.612055,-74.132337,280001
S610221,40.611522,-74.132329,280002
S610221,40.610922,-74.132329,280003
S610221,40.610378,-74.132321,280004
S610221,40.610378,-74.132321,290001
S610221,40.610252,-74.132319,290002
S610221,40.610032,-74.132309,290003
S610221,40.609892,-74.132309,290004
S610221,40.609752,-74.132299,290005
S610221,40.609522,-74.132279,290006
S610221,40.609222,-74.132249,290007
S610221,40.608932,-74.132199,290008
S610221,40.608622,-74.132139,290009
S610221,40.608552,-74.132119,290010
S610221,40.608333,-74.132082,290011
S610221,40.608333,-74.132082,300001
S610221,40.608252,-74.132069,300002
S610221,40.608062,-74.132049,300003
S610221,40.607782,-74.132019,300004
S610221,40.607332,-74.131939,300005
S610221,40.607072,-74.131909,300006
S610221,40.606952,-74.131899,300007
S610221,40.606802,-74.131899,300008
S610221,40.606672,-74.131889,300009
S610221,40.605705,-74.131782,300010
S610221,40.605705,-74.131782,310001
S610221,40.605582,-74.131769,310002
S610221,40.603802,-74.131570,310003
S610221,40.603802,-74.131570,320001
S610221,40.603792,-74.131569,320002
S610221,40.603712,-74.131559,320003
S610221,40.602562,-74.131409,320004
S610221,40.601533,-74.131269,320005
S610221,40.601533,-74.131269,330001
S610221,40.601382,-74.131249,330002
S610221,40.601322,-74.132208,330003
S610221,40.601292,-74.132604,330004
S610221,40.601292,-74.132604,340001
S610221,40.601252,-74.133119,340002
S610221,40.601172,-74.134019,340003
S610221,40.601152,-74.134198,340004
S610221,40.601142,-74.134269,340005
S610221,40.601112,-74.134449,340006
S610221,40.601082,-74.134819,340007
S610221,40.601072,-74.134929,340008
S610221,40.601067,-74.134983,340009
S610221,40.601067,-74.134983,350001
S610221,40.600992,-74.135889,350002
S610221,40.600912,-74.136799,350003
S610221,40.600888,-74.137165,350004
S610221,40.600888,-74.137165,360001
S610221,40.600852,-74.137709,360002
S610221,40.600762,-74.139229,360003
S610221,40.600710,-74.140069,360004
S610221,40.600710,-74.140069,370001
S610221,40.600702,-74.140199,370002
S610221,40.600422,-74.140179,370003
S610221,40.600002,-74.140159,370004
S610221,40.599752,-74.140149,370005
S610221,40.599522,-74.140119,370006
S610221,40.599282,-74.140079,370007
S610221,40.598802,-74.140049,370008
S610221,40.598572,-74.140029,370009
S610221,40.597832,-74.140569,370010
S610221,40.597642,-74.140689,370011
S610221,40.597552,-74.140749,370012
S610221,40.596792,-74.141301,370013
S610221,40.596792,-74.141301,380001
S610221,40.596672,-74.141389,380002
S610221,40.596062,-74.141849,380003
S610221,40.595492,-74.142289,380004
S610221,40.594892,-74.142729,380005
S610221,40.594302,-74.143179,380006
S610221,40.593552,-74.143829,380007
S610221,40.593402,-74.143939,380008
S610221,40.592652,-74.144546,380009
S610221,40.592652,-74.144546,390001
S610221,40.592612,-74.144579,390002
S610221,40.591982,-74.145059,390003
S610221,40.591632,-74.145329,390004
S610221,40.591502,-74.145419,390005
S610221,40.591352,-74.145478,390006
S610221,40.591192,-74.145519,390007
S610221,40.590302,-74.145629,390008
S610221,40.589932,-74.145689,390009
S610221,40.589372,-74.145759,390010
S610221,40.589150,-74.145780,390011
S610221,40.589150,-74.145780,400001
S610221,40.588552,-74.145839,400002
S610221,40.588412,-74.145849,400003
S610221,40.588222,-74.145869,400004
S610221,40.588102,-74.145889,400005
S610221,40.587322,-74.146039,400006
S610221,40.587052,-74.146089,400007
S610221,40.586312,-74.146229,400008
S610221,40.586162,-74.146279,400009
S610221,40.586022,-74.146349,400010
S610221,40.585912,-74.146459,400011
S610221,40.585812,-74.146569,400012
S610221,40.585712,-74.146689,400013
S610221,40.585622,-74.146799,400014
S610221,40.585582,-74.146909,400015
S610221,40.585262,-74.147309,400016
S610221,40.584992,-74.147639,400017
S610221,40.585432,-74.148459,400018
S610221,40.585583,-74.148758,400019
S610221,40.585583,-74.148758,410001
S610221,40.585842,-74.149269,410002
S610221,40.586272,-74.150129,410003
S610221,40.586662,-74.150919,410004
S610221,40.586786,-74.151171,410005
S610221,40.586786,-74.151171,420001
S610221,40.587132,-74.151869,420002
S610221,40.587882,-74.153189,420003
S610221,40.588552,-74.154359,420004
S610221,40.588690,-74.154604,420005
S610221,40.588690,-74.154604,430001
S610221,40.589982,-74.156909,430002
S610221,40.590166,-74.157230,430003
S610221,40.590166,-74.157230,440001
S610221,40.590442,-74.157709,440002
S610221,40.590902,-74.158529,440003
S610221,40.590588,-74.158801,440004
S610221,40.590588,-74.158801,450001
S610221,40.590142,-74.159189,450002
S610221,40.589022,-74.160309,450003
S610221,40.588730,-74.160621,450004
S610221,40.588730,-74.160621,460001
S610221,40.588452,-74.160919,460002
S610221,40.588102,-74.161299,460003
S610221,40.587742,-74.161639,460004
S610221,40.586312,-74.162979,460005
S610221,40.585892,-74.162259,460006
S610221,40.585854,-74.162195,460007
S610221,40.585854,-74.162195,470001
S610221,40.585752,-74.162019,470002
S610221,40.585462,-74.161509,470003
S610221,40.585262,-74.161159,470004
S610221,40.585212,-74.161059,470005
S610221,40.585152,-74.160949,470006
S610221,40.585042,-74.160769,470007
S610221,40.584752,-74.160249,470008
S610221,40.584465,-74.160527,470009
S610221,40.584465,-74.160527,480001
S610221,40.584422,-74.160569,480002
S610221,40.584002,-74.160968,480003
S610221,40.583882,-74.161179,480004
S610221,40.583335,-74.161685,480005
S610221,40.583335,-74.161685,490001
S610221,40.583092,-74.161909,490002
S610221,40.582982,-74.162019,490003
S610221,40.582909,-74.162069,490004
S610221,40.582852,-74.162109,490005
S610221,40.582722,-74.162189,490006
S610221,40.582582,-74.162269,490007
S610221,40.582332,-74.162379,490008
S610221,40.581262,-74.162789,490009
S610221,40.580820,-74.162960,490010
S610221,40.580820,-74.162960,500001
S610221,40.579822,-74.163349,500002
S610221,40.579672,-74.163399,500003
S610221,40.579522,-74.163439,500004
S610221,40.579372,-74.163459,500005
S610221,40.579262,-74.163479,500006
S610221,40.578872,-74.163529,500007
S610221,40.578522,-74.163579,500008
S610221,40.577850,-74.163651,500009
S610221,40.577850,-74.163651,510001
S610221,40.577682,-74.163669,510002
S610221,40.577512,-74.163689,510003
S610221,40.577392,-74.163739,510004
S610221,40.577302,-74.163809,510005
S610221,40.577102,-74.164019,510006
S610221,40.576782,-74.164379,510007
S610221,40.576862,-74.164599,510008
S610221,40.577342,-74.165479,510009
S610221,40.577682,-74.166109,510010
S610221,40.577961,-74.166631,510011
S610221,40.577961,-74.166631,520001
S610221,40.578872,-74.168329,520002
S610221,40.579312,-74.169148,520003
S610221,40.579342,-74.169229,520004
S610221,40.579372,-74.169359,520005
S610221,40.579442,-74.169619,520006
S610221,40.578772,-74.169699,520007
S610221,40.578382,-74.169739,520008
S610221,40.577872,-74.169779,520009
S610221,40.577362,-74.169819,520010
S610221,40.577012,-74.169838,520011
S610221,40.576992,-74.169599,520012
S610221,40.576852,-74.169298,520013
S610221,40.576792,-74.169219,520014
S610221,40.576678,-74.168991,520015
S610221,40.576678,-74.168991,530001
S610221,40.576000,-74.167628,530002
S610226,40.574931,-74.165416,10001
S610226,40.574622,-74.164769,10002
S610226,40.574372,-74.164249,10003
S610226,40.574282,-74.164189,10004
S610226,40.574182,-74.164169,10005
S610226,40.574082,-74.164159,10006
S610226,40.573982,-74.164179,10007
S610226,40.572592,-74.166669,10008
S610226,40.573112,-74.167289,10009
S610226,40.573352,-74.167569,10010
S610226,40.573732,-74.168029,10011
S610226,40.573822,-74.168149,10012
S610226,40.573852,-74.168219,10013
S610226,40.573922,-74.168369,10014
S610226,40.573942,-74.168519,10015
S610226,40.573952,-74.168669,10016
S610226,40.573952,-74.168686,10017
S610226,40.573952,-74.168686,20001
S610226,40.573972,-74.169269,20002
S610226,40.573962,-74.169769,20003
S610226,40.575722,-74.169679,20004
S610226,40.576425,-74.169632,20005
S610226,40.576425,-74.169632,30001
S610226,40.576632,-74.169619,30002
S610226,40.576992,-74.169599,30003
S610226,40.577792,-74.169549,30004
S610226,40.577852,-74.169549,30005
S610226,40.578152,-74.169529,30006
S610226,40.578652,-74.169479,30007
S610226,40.579372,-74.169359,30008
S610226,40.579342,-74.169229,30009
S610226,40.579312,-74.169148,30010
S610226,40.578872,-74.168329,30011
S610226,40.578321,-74.167301,30012
S610226,40.578321,-74.167301,40001
S610226,40.577682,-74.166109,40002
S610226,40.577342,-74.165479,40003
S610226,40.576862,-74.164599,40004
S610226,40.576782,-74.164379,40005
S610226,40.577102,-74.164019,40006
S610226,40.577302,-74.163809,40007
S610226,40.577392,-74.163739,40008
S610226,40.577512,-74.163689,40009
S610226,40.577682,-74.163669,40010
S610226,40.578099,-74.163624,40011
S610226,40.578099,-74.163624,50001
S610226,40.578522,-74.163579,50002
S610226,40.578872,-74.163529,50003
S610226,40.579262,-74.163479,50004
S610226,40.579372,-74.163459,50005
S610226,40.579522,-74.163439,50006
S610226,40.579672,-74.163399,50007
S610226,40.579822,-74.163349,50008
S610226,40.581262,-74.162789,50009
S610226,40.581537,-74.162683,50010
S610226,40.581537,-74.162683,60001
S610226,40.582332,-74.162379,60002
S610226,40.582582,-74.162269,60003
S610226,40.582722,-74.162189,60004
S610226,40.582852,-74.162109,60005
S610226,40.582909,-74.162069,60006
S610226,40.582982,-74.162019,60007
S610226,40.583092,-74.161909,60008
S610226,40.583882,-74.161179,60009
S610226,40.584002,-74.160968,60010
S610226,40.584297,-74.160688,60011
S610226,40.584297,-74.160688,70001
S610226,40.584422,-74.160569,70002
S610226,40.584752,-74.160249,70003
S610226,40.585042,-74.160769,70004
S610226,40.585152,-74.160949,70005
S610226,40.585212,-74.161059,70006
S610226,40.585262,-74.161159,70007
S610226,40.585462,-74.161509,70008
S610226,40.585752,-74.162019,70009
S610226,40.585892,-74.162259,70010
S610226,40.586101,-74.162618,70011
S610226,40.586101,-74.162618,80001
S610226,40.586312,-74.162979,80002
S610226,40.587742,-74.161639,80003
S610226,40.588102,-74.161299,80004
S610226,40.588452,-74.160919,80005
S610226,40.588984,-74.160350,80006
S610226,40.588984,-74.160350,90001
S610226,40.589022,-74.160309,90002
S610226,40.590142,-74.159189,90003
S610226,40.590724,-74.158683,90004
S610226,40.590724,-74.158683,100001
S610226,40.590902,-74.158529,100002
S610226,40.590442,-74.157709,100003
S610226,40.589982,-74.156909,100004
S610226,40.589841,-74.156658,100005
S610226,40.589841,-74.156658,110001
S610226,40.588606,-74.154456,110002
S610226,40.588606,-74.154456,120001
S610226,40.588552,-74.154359,120002
S610226,40.587882,-74.153189,120003
S610226,40.587132,-74.151869,120004
S610226,40.586662,-74.150919,120005
S610226,40.586466,-74.150522,120006
S610226,40.586466,-74.150522,130001
S610226,40.586272,-74.150129,130002
S610226,40.585842,-74.149269,130003
S610226,40.585682,-74.148953,130004
S610226,40.585682,-74.148953,140001
S610226,40.585432,-74.148459,140002
S610226,40.584992,-74.147639,140003
S610226,40.585262,-74.147309,140004
S610226,40.585582,-74.146909,140005
S610226,40.585622,-74.146799,140006
S610226,40.585712,-74.146689,140007
S610226,40.585812,-74.146569,140008
S610226,40.585912,-74.146459,140009
S610226,40.586022,-74.146349,140010
S610226,40.586162,-74.146279,140011
S610226,40.586312,-74.146229,140012
S610226,40.587052,-74.146089,140013
S610226,40.587322,-74.146039,140014
S610226,40.588102,-74.145889,140015
S610226,40.588222,-74.145869,140016
S610226,40.588412,-74.145849,140017
S610226,40.588552,-74.145839,140018
S610226,40.589039,-74.145791,140019
S610226,40.589039,-74.145791,150001
S610226,40.589372,-74.145759,150002
S610226,40.589932,-74.145689,150003
S610226,40.590302,-74.145629,150004
S610226,40.591192,-74.145519,150005
S610226,40.591352,-74.145478,150006
S610226,40.591502,-74.145419,150007
S610226,40.591632,-74.145329,150008
S610226,40.591982,-74.145059,150009
S610226,40.592612,-74.144579,150010
S610226,40.593402,-74.143939,150011
S610226,40.593552,-74.143829,150012
S610226,40.594302,-74.143179,150013
S610226,40.594558,-74.142983,150014
S610226,40.594558,-74.142983,160001
S610226,40.594892,-74.142729,160002
S610226,40.595492,-74.142289,160003
S610226,40.596062,-74.141849,160004
S610226,40.596672,-74.141389,160005
S610226,40.596885,-74.141234,160006
S610226,40.596885,-74.141234,170001
S610226,40.597552,-74.140749,170002
S610226,40.597642,-74.140689,170003
S610226,40.597832,-74.140569,170004
S610226,40.598495,-74.140085,170005
S610226,40.598495,-74.140085,180001
S610226,40.598572,-74.140029,180002
S610226,40.598802,-74.140049,180003
S610226,40.599282,-74.140079,180004
S610226,40.599522,-74.140119,180005
S610226,40.599752,-74.140149,180006
S610226,40.600002,-74.140159,180007
S610226,40.600422,-74.140179,180008
S610226,40.600702,-74.140199,180009
S610226,40.600757,-74.139315,180010
S610226,40.600757,-74.139315,190001
S610226,40.600762,-74.139229,190002
S610226,40.600852,-74.137709,190003
S610226,40.600912,-74.136799,190004
S610226,40.600982,-74.135999,190005
S610226,40.600982,-74.135999,200001
S610226,40.600992,-74.135889,200002
S610226,40.601072,-74.134929,200003
S610226,40.601082,-74.134819,200004
S610226,40.601112,-74.134449,200005
S610226,40.601142,-74.134269,200006
S610226,40.601152,-74.134198,200007
S610226,40.601157,-74.134154,200008
S610226,40.601157,-74.134154,210001
S610226,40.601172,-74.134019,210002
S610226,40.601252,-74.133119,210003
S610226,40.601322,-74.132208,210004
S610226,40.601367,-74.131487,210005
S610226,40.601367,-74.131487,220001
S610226,40.601382,-74.131249,220002
S610226,40.602562,-74.131409,220003
S610226,40.603712,-74.131559,220004
S610226,40.603792,-74.131569,220005
S610226,40.603885,-74.131579,220006
S610226,40.603885,-74.131579,230001
S610226,40.605366,-74.131744,230002
S610226,40.605366,-74.131744,240001
S610226,40.605582,-74.131769,240002
S610226,40.606672,-74.131889,240003
S610226,40.606802,-74.131899,240004
S610226,40.606952,-74.131899,240005
S610226,40.607072,-74.131909,240006
S610226,40.607332,-74.131939,240007
S610226,40.607782,-74.132019,240008
S610226,40.608062,-74.132049,240009
S610226,40.608146,-74.132057,240010
S610226,40.608146,-74.132057,250001
S610226,40.608252,-74.132069,250002
S610226,40.608552,-74.132119,250003
S610226,40.608622,-74.132139,250004
S610226,40.608932,-74.132199,250005
S610226,40.609222,-74.132249,250006
S610226,40.609522,-74.132279,250007
S610226,40.609752,-74.132299,250008
S610226,40.609892,-74.132309,250009
S610226,40.610032,-74.132309,250010
S610226,40.610252,-74.132319,250011
S610226,40.610558,-74.132323,250012
S610226,40.610558,-74.132323,260001
S610226,40.610922,-74.132329,260002
S610226,40.611522,-74.132329,260003
S610226,40.612182,-74.132339,260004
S610226,40.612308,-74.132339,260005
S610226,40.612308,-74.132339,270001
S610226,40.612342,-74.132339,270002
S610226,40.612422,-74.132309,270003
S610226,40.612432,-74.132029,270004
S610226,40.612462,-74.131749,270005
S610226,40.612522,-74.131299,270006
S610226,40.612562,-74.130969,270007
S610226,40.612572,-74.130859,270008
S610226,40.612582,-74.130709,270009
S610226,40.612552,-74.130379,270010
S610226,40.612522,-74.130219,270011
S610226,40.612536,-74.129839,270012
S610226,40.612536,-74.129839,280001
S610226,40.612562,-74.129159,280002
S610226,40.612632,-74.128369,280003
S610226,40.612672,-74.127799,280004
S610226,40.612742,-74.127109,280005
S610226,40.612762,-74.126869,280006
S610226,40.612790,-74.126548,280007
S610226,40.612790,-74.126548,290001
S610226,40.612852,-74.125829,290002
S610226,40.612942,-74.124779,290003
S610226,40.612952,-74.124629,290004
S610226,40.612959,-74.124500,290005
S610226,40.612959,-74.124500,300001
S610226,40.612982,-74.124069,300002
S610226,40.613022,-74.123279,300003
S610226,40.613062,-74.122569,300004
S610226,40.613098,-74.122239,300005
S610226,40.613098,-74.122239,310001
S610226,40.613142,-74.121839,310002
S610226,40.613162,-74.121409,310003
S610226,40.613222,-74.120659,310004
S610226,40.613232,-74.120449,310005
S610226,40.613312,-74.119448,310006
S610226,40.613332,-74.119189,310007
S610226,40.613359,-74.118914,310008
S610226,40.613359,-74.118914,320001
S610226,40.613422,-74.118289,320002
S610226,40.613462,-74.117649,320003
S610226,40.613502,-74.117059,320004
S610226,40.613512,-74.116829,320005
S610226,40.613542,-74.116469,320006
S610226,40.613549,-74.116387,320007
S610226,40.613549,-74.116387,330001
S610226,40.613592,-74.115869,330002
S610226,40.613652,-74.115129,330003
S610226,40.613732,-74.114148,330004
S610226,40.613762,-74.113709,330005
S610226,40.613782,-74.113369,330006
S610226,40.613802,-74.113159,330007
S610226,40.613827,-74.112965,330008
S610226,40.613827,-74.112965,340001
S610226,40.613842,-74.112849,340002
S610226,40.613882,-74.112519,340003
S610226,40.613962,-74.112109,340004
S610226,40.614102,-74.111449,340005
S610226,40.614184,-74.111056,340006
S610226,40.614184,-74.111056,350001
S610226,40.614542,-74.109359,350002
S610226,40.614642,-74.108859,350003
S610226,40.614842,-74.107949,350004
S610226,40.614923,-74.107586,350005
S610226,40.614923,-74.107586,360001
S610226,40.615032,-74.107099,360002
S610226,40.615042,-74.107039,360003
S610226,40.615162,-74.106529,360004
S610226,40.615182,-74.106449,360005
S610226,40.615202,-74.106389,360006
S610226,40.615242,-74.106219,360007
S610226,40.615322,-74.105999,360008
S610226,40.615472,-74.105669,360009
S610226,40.615612,-74.105359,360010
S610226,40.615732,-74.105089,360011
S610226,40.615742,-74.105059,360012
S610226,40.615902,-74.104699,360013
S610226,40.615904,-74.104694,360014
S610226,40.615904,-74.104694,370001
S610226,40.615952,-74.104569,370002
S610226,40.616002,-74.104459,370003
S610226,40.616072,-74.104279,370004
S610226,40.616402,-74.103529,370005
S610226,40.616442,-74.103439,370006
S610226,40.616542,-74.103199,370007
S610226,40.616630,-74.103012,370008
S610226,40.616630,-74.103012,380001
S610226,40.616632,-74.103009,380002
S610226,40.616732,-74.102779,380003
S610226,40.616832,-74.102599,380004
S610226,40.616922,-74.102459,380005
S610226,40.617012,-74.102349,380006
S610226,40.617362,-74.101999,380007
S610226,40.617452,-74.101909,380008
S610226,40.617729,-74.101646,380009
S610226,40.617729,-74.101646,390001
S610226,40.618032,-74.101359,390002
S610226,40.618682,-74.100729,390003
S610226,40.619202,-74.100219,390004
S610226,40.619312,-74.100089,390005
